Id,Title,Message,Time,Time_diff
246,Remove tempest.test usage from manila tests,"Remove tempest.test usage from manila tests

Manila tempest tests should be independent from tempest code
as much as possible. The decorator test.attr is widely used in
all tests to set testcase attrs. This decorator doesn't
really do anyting else than calling testtools.testcase.attr.

Change-Id: If10beb9ae7562524f602a6fd7254aa95ef24d70e
Implements: bp tempest-no-deps
",09/22/2016 11:20:37,86
247,Centralize config option: bay_heat section,"Centralize config option: bay_heat section

Centralize config option of Bay Heat section.
Replace oslo_conf cfg to magnum.conf.

Change-Id: I9118eeb17061a0aa26269ea9deaba28e79f28b76
Implements: blueprint centralize-config-magnum
",08/17/2016 07:27:27,6
248,Bay to Cluster api cleanup,"Bay to Cluster api cleanup

This patch fixes a few missed changes.  It also updates Cluster
and ClusterTemplate with a few changes that were merged while the
main patch was a WIP. Updates changes from patch 343478 and
355804.

Change-Id: I509520d1af0f0e2c04d53359705973d6a6f97a26
Implements: blueprint rename-bay-to-cluster
",08/22/2016 20:00:45,66
249,Manual sync to global-requirements,"Manual sync to global-requirements

Update requirements.txt and test-requirements.txt to correspond with
what is in openstack/requirements global-requirements.txt

Change-Id: Ib624d339bdb979e87f98bb02000e33bd9cce9601
",08/23/2016 23:38:07,32
250,Fixes the midonet test_l3 unit test failures,"Fixes the midonet test_l3 unit test failures

Failures for midonet unit tests seems to be caused due
to nested rollback.
Referred http://bit.ly/2as8XAu for this fix.

Change-Id: Ic6b37bf3f799055c93e9eeb9b7f51758ceecbeb5
Closes-Bug: #1605894",07/25/2016 17:18:59,2
251,Add new live_migration case to support block_migration=auto,"Add new live_migration case to support block_migration=auto

We added block_migration='auto' support, added a test case to test
block_migration='auto'

Change-Id: I0fb5567cb4f7363465b68b86174b2df039f183d9
",03/03/2016 05:54:05,77
252,Replace raw_input with input to make PY3 compatible,"Replace raw_input with input to make PY3 compatible

The raw_input() raises NameError: name 'raw_input' is not defined
in python3. This patch fixes it by replacing raw_input with input
to make PY3 compatible.

Change-Id: Id1d1f202088d16044b59cb349be7733e0f4f911e
Closes-Bug: #1595827
",07/07/2016 01:51:32,1
253,release cliff 2.1.0,"release cliff 2.1.0

it's been a while and a few new features have landed.

Change-Id: Id67c18cca8bdba2d968bfdfb2c9b437dbca8cc04
Related-Bug: 1577368
Related-Bug: 1485847
",06/15/2016 18:08:13,111
254,Register nodes new workflow,"Register nodes new workflow

Change-Id: Ia711d2693ff559f3a16752403657853a2d3c83c4
",06/01/2016 05:30:54,61
255,Make RPC call to abandon nested stack,"Make RPC call to abandon nested stack

Due to stacks being processable by multiple engines, resources in a
nested stack cannot be marked for retainment from the parent resource
of the nested stack. This patch makes the parent resource of the nested
stack call stack abandon instead of stack delete through the RPC client
so that nested stacks are deleted while nested stack resources are
retained.",04/21/2016 16:00:35,176
256,Add hiera yaml for generate_vms granular,"Add hiera yaml for generate_vms granular

Closes-Bug: #1568734
Change-Id: I2a48e00c76b85a69a746d410d6d99303bd5f400e
(cherry picked from commit ee373eb2adf2db052d0def42c92b0c74ea4f5358)",04/07/2016 17:01:38,0
257,Add timeout parameter,"Add timeout parameter

add socket timeout for helper _tcp_ping

Change-Id: Ic707ce878adb278e7c6f4372251305df01f4aa3d
Closes-bug: #1549395",02/24/2016 21:34:58,0
258,Fix export_to_dot for networkx package changes,"Fix export_to_dot for networkx package changes

The networkx package changed the way they to_pydot works [1].
This patch updates TaskFlow to work with the newer version.

[1] https://github.com/networkx/networkx/commit/f5031dd9c6c1f4b63082c192e1887ea044109aaa

Change-Id: I99f87af0b2bed959fcb43ef611b3186e23bd9549
Closes-Bug: #1561656
",03/24/2016 17:50:22,0
259,"Revert ""Make 'blocked' status when node have no storage device""","Revert ""Make 'blocked' status when node have no storage device""

This reverts commit fc04dd0fff33639b812627d04645134dd7d4d3de.

Change-Id: I9efbf623fc9aa6096725a15e53df426739ac16ff
",03/16/2016 16:55:02,2
260,Stop shipping broken openrc in vagrant,"Stop shipping broken openrc in vagrant

Instead, rely on kolla-ansible post-deploy to generate a configuration
file with valid environment variables.

Change-Id: Ie62932afc96e2486410a1d4e14162a88b1733c22
Closes-Bug: #1555972
",03/11/2016 08:16:31,6
261,Add way to pause VM during live migration,"Add way to pause VM during live migration

Implements: blueprint pause-vm-during-live-migration
Change-Id: I034b4041414a797f65ede52db2963107f2ef7456
",11/16/2015 18:31:37,38
262,DO NOT MERGE: Testing TinyIPA,"DO NOT MERGE: Testing TinyIPA

Change-Id: I4690514803dd91d4bda0d38df4fd792f31a51421
",02/16/2016 12:33:23,0
263,When creating a container wait for network events,"When creating a container wait for network events

This patch adds a way to wait for Neutron to
confirm that the vif was plugged when creating a
container, similar to what's done in the nova libvirt
driver.

Change-Id: I17f295611046f352a82104984ea59a4465b989f6
Closes-bug: #1536546
",01/21/2016 12:32:14,226
264,Ensure cluster remains stable during services restarts,"Ensure cluster remains stable during services restarts

Using crm_resource --wait we wait for the cluster to get into
a stable state before moving into the next step of the piloted
restart procedure.

Change-Id: I80199653024383fd07900dad0b8d23fb8afade26
Co-Authored-By: Jiri Stransky <jistr@redhat.com>
(cherry picked from commit 7643dc8a49d8f6533d9c00d3d0fcd643c3985e3a)",11/18/2015 16:24:48,5
265,Add refresh_on to task responsible for changing configuration,"Add refresh_on to task responsible for changing configuration

Change-Id: I935f6ad858d8a617f32bac3cfc0a893a714af964
Implements: blueprint openstack-config-change
",11/25/2015 11:06:24,12
266,Docs update for new fedora atomic 1.0.4,"Docs update for new fedora atomic 1.0.4

WIP: Update examples in  docs to use fedora-21-atomic-5

This patch will update documentation for use
of magnum as we know new image of fedora 1.0.4
has been built.

Change-Id: Ic02428237d12478a7f1e43510865258f5f837d18
",09/08/2015 21:08:30,40
267,A few tweaks to make the App Catalog plugin work.,"A few tweaks to make the App Catalog plugin work.

This patch tweaks existing dialogs to support passing in params. It
also adds the start of a heat rest api to support validating
templates.

Change-Id: Ie6965ad7c8a738f8b88927077884bba621f2eb6b
",07/29/2015 00:43:04,21
268,Add cpu meters to yaml,"Add cpu meters to yaml

Change-Id: I9cb4088f5a562d9593e701eb2dfb386abc8b4294
Implements: blueprint declarative-notifications
",08/20/2015 22:33:20,17
269,"Revert ""Revert ""Add VIF_DELETED notification event to Nova""""","Revert ""Revert ""Add VIF_DELETED notification event to Nova""""

This reverts commit 6575db592c92791a51540134192bc86465940283.

Depends-on: I998b6bb80cc0a81d665b61b8c4a424d7219c666f

Change-Id: I7aae44e62d2b1170bae31c3492148bfd516fb78b
",06/03/2015 06:06:01,32
270,Remove unneeded OS_TEST_DBAPI_ADMIN_CONNECTION,"Remove unneeded OS_TEST_DBAPI_ADMIN_CONNECTION

The desired OS_TEST_DBAPI_ADMIN_CONNECTION string is now reflected
in the oslo.db 1.12.0 release's default behavior, and so does not
need to be set any longer to achieve the same opportunistic backend
discovery for tests.

Change-Id: I004a53e077b465922bb08668b063ac1a55624eed
",07/03/2015 23:07:17,2
271,Support forcing service down,"Support forcing service down

Extending Nova CLI to support forcing service to be set/unset as down,
as specified in blueprint mark-host-down.

Implements: blueprint support-force-down-service
Change-Id: I2b80ac32a95fe80363b4ad95d8d89fff097935a3
",05/27/2015 06:33:39,7
272,WIP: Use storage scenario test base to test migration,"WIP: Use storage scenario test base to test migration

Change-Id: If4cb8960406545bfa4157be40879f1fbf301724c
Closes-Bug: 1481875
",08/07/2015 03:03:42,6
273,Add support for template-function-list command,"Add support for template-function-list command

DocImpact
APIImpact

Implements bp: template-function-list

Change-Id: I80fdd94c10be49f80bd8dab1288ad336d185f55d
",06/24/2015 13:09:20,0
274,Better Scenario test case fixtures,"Better Scenario test case fixtures

This adds five persistent fixtures for Scenario test cases; previously
they had been variously mocked, patched, etc., in different ways
individually in many test cases. It improves the way those fixtures
are used, mostly by using the .return_value attribute of Mock objects
instead of calling the Mock objects in the test cases and dealing with
strange side effects of that. It also adds assertions for
get_from_manager() calls.

Change-Id: I81a69683ef8ca0fc00bb408c951ec2f9a98e7ba0
",06/17/2015 17:03:29,48
275,Update Information on governance depends change,"Update Information on governance depends change

Remove wrong information about always making project-config dependend on
governance change. Add explanation that a review comment is enough.

The current information might confuse creators to create a circular
dependency.

Change-Id: I3cd36efba794762157616ac10cffe882849756bc
",06/16/2015 10:05:36,0
276,Add port-security extension API cases,"Add port-security extension API cases

Netron ml2 plugin introduces a new extension port-security from Kilo cycle,
this patch add the API test cases for it. It verifies the default value of the
attribute, for network and port. And It also verifies the confict between
setting port-security and sec-group/address-pairs.

Change-Id: Ie0ec090e8fdce7dbdbce14ef47f38e8e57f262d4
",03/26/2015 08:01:38,1
277,Introduce a coreos for heat-kubernetes in magnum.,"Introduce a coreos for heat-kubernetes in magnum.

Below are the changes added.
    1. Implement code to parameterize token and ssh_authorized_key
       for coreos heat-templates.

Change-Id: Id8b18a7bf016120102c8da1c3339f70564aedae4
",02/26/2015 11:57:34,0
278,"Added a new resource type ""ProviderNet"" based on neutron provider extension and added resource template to the network unit test http://docs.openstack.org/api/openstack-network/2.0/content/provider_ext.html Change-Id: Ic085d13c866722b0e6ed9fd7a4f43dd92d5b1a0b","Added a new resource type ""ProviderNet"" based on neutron provider extension and added resource template to the network unit test
http://docs.openstack.org/api/openstack-network/2.0/content/provider_ext.html
Change-Id: Ic085d13c866722b0e6ed9fd7a4f43dd92d5b1a0b
",02/10/2014 19:28:13,56
279,Remove eventlet related code in amqp driver,"Remove eventlet related code in amqp driver

Because driver should rely on executor and not directly on eventlet,
delete eventlet related code.

This is the amqp part.

Change-Id: Ic6060058dafa4dabbc5e8c68bf231c818a7fec25
",12/16/2013 16:23:18,136
280,Move L3 agent type constants to use neutron-lib,"Move L3 agent type constants to use neutron-lib

Change-Id: I39b5af9b548d5ee276c573b63ade7fe315d5945f
Depends-On: I60cc7a178c40872ec87deb122ccbeee69e00ec5c
",06/08/2016 06:31:54,34
281,Make subnet_id for lbaas v2 member create optional,"Make subnet_id for lbaas v2 member create optional

Presently subnet_id is required for creating lbaas v2 member.
This patch makes subnet_id optional for creating the member.
If subnet id is not specified, then load balancer vip subnet_id is used.

Change-Id: I658b0fc57b14d590d502600ccda9a52582658786
Closes-bug: #1426248
Co-Authored-By: Numan Siddique <numan.siddique@enovance.com>
Co-Authored-By: Angus Lees <gus@inodes.org>
",01/15/2016 05:02:07,317
282,Add order by time clause to alarm history queries,"Add order by time clause to alarm history queries

The results of the alarm history queries must be returned in sorted time
order so that the offset queries work correctly

Change-Id: I41d44aadbac0b15a97cca1d2718691243c106b90
",07/26/2016 19:03:58,179
283,update constraint for python-keystoneclient to new release 3.2.0,"update constraint for python-keystoneclient to new release 3.2.0

python-keystoneclient 3.2.0 release

Change-Id: Ie0a780a9893e25cabcf839f4486270ff404a7541
meta:version: 3.2.0
meta:series: newton
meta:release-type: release
meta:announce: openstack-announce@lists.openstack.org
meta:pypi: yes
meta:first: no
meta:release:Author: Steve Martinelli <s.martinelli@gmail.com>
meta:release:Commit: Steve Martinelli <s.martinelli@gmail.com>
meta:release:Change-Id: I65bf90a1f0622de6ca6d50cd27dc340196c77dbc
meta:release:Code-Review+1: Samuel de Medeiros Queiroz <samueldmq@gmail.com>
meta:release:Code-Review+1: Alexander Makarov <amakarov@mirantis.com>
meta:release:Code-Review+2: Doug Hellmann <doug@doughellmann.com>
meta:release:Workflow+1: Doug Hellmann <doug@doughellmann.com>
",07/05/2016 16:50:53,4
284,Allow 32bit ASNs to be used,"Allow 32bit ASNs to be used

Although the reference implementation of the BGP speaker currently can
only handle 16bit ASNs due to a limitation in ryu, this limit should not
be hardcoded into the client, as there may be other implementations that
do not have this limit.

Change-Id: I3b15b1f34fbeced29d16725deef05bac94e62737
Partial-Bug: 1573092
",04/26/2016 09:53:07,10
285,Remove app-specific config from framework module,"Remove app-specific config from framework module

Make framework.module.js easier to resuse by moving application
specific configuration logic to app.module.js.

framework.module.js is the root module for application agnostic,
reusable horizon componenents. It currently contains
""frameworkConfiguration"" which is config logic that is specific
to a particular application (openstack_dashboard), such as the
default interpolator, at the HTTP 401 response interceptor.

This patch moves everything except the interpolator config into
app.module.js

Change-Id: I41aeb0a230864f19b961c3a3024166408bdea0a6
Fixes-Bug: 1474998
",07/20/2015 21:23:23,95
286,add ref link for /os-migrations,"add ref link for /os-migrations

The old top-level resource `/os-migrations` won't be extended anymore.

Adding ref link to the /servers/{id}/migrations/{id} for /os-migrations

Partially implements blueprint live-migration-progress-report

Change-Id: Ia1f054305e15dab8ec99bc576b2981ade604eda6
Co-authored-by: ShaoHe Feng <shaohe.feng@intel.com>
",02/17/2016 08:54:07,62
287,HA integration tests,"HA integration tests

To better check HA, integration tests (where actual processes are used
together with one another, as opposed to functional tests which only
check functions) are needed. This sets the ground-works of such tests:

* Define different qr/qg device names, based on the last 3 letters of
  the 'host' defined for the agent. This is done because if we have
  2 l3-agent instances, each will use the same qr/qg device names
  during creation, but only one port can be created at a time.
* Since 2 l3 agents are run at the same time, one may not be aware of
  the other's namespace and will try to delete it. Now, each agent
  will only attempt to delete namespaces with 'host' at the end of the
  namespace's name.
* Created neutron-l3-test-agent executeable to be used by future
  integration tests

Change-Id: Id5a8852d38543590b90e4bbed261a7a458071a9a",06/01/2015 13:07:58,33
288,PCI NUMA filtering,"PCI NUMA filtering

Modify NUMA topology filter to consider PCI device NUMA node locality
during guest placement.

Change-Id: Ibfee4771d24c3792ff036dea34b787c4521e61bb
Implements: blueprint input-output-based-numa-scheduling
",08/21/2014 20:23:58,2
289,Compute tests calling conductor and timing out,"Compute tests calling conductor and timing out

test_init_instance_stuck_in_deleting and
test_init_instance_deletes_error_deleting_instance verify we
call _delete_instance.  They also end up calling
_instance_update which calls the conductor.  However,
the conductor doesn't exist during unit test.  This throws an
exception, but only after waiting the mandatory timeout.

The change returns immediately via a mock and reduces the
test time from 10s of seconds to milliseconds.

Change-Id: I930ef0186ceee7ec4cb6d7eabe8ab08b8b7ed5e0
",05/29/2014 02:23:09,0
290,Update destroy() driver method arguments,"Update destroy() driver method arguments

This patch prepares ironic for the following nova change:
https://review.openstack.org/#/c/91722/ by adding the migrate data
keyword argument that defaults to None. It also adds the previously
missed - destroy_disks keyword argument (this never got hit as it is
really only passed by nova on host_init method which Ironic's
ClusteredComputeManager overrides).

Change-Id: Ie545181486d3826d2b9a006a523f052561fa46ff
",06/30/2014 16:37:35,3
291,Adjusted audit logging for trove create,"Adjusted audit logging for trove create

trove create is logging some verbose debug data at the info level,
and some info message at the debug level. Some log entries are also
lacking context because of missing identifiers such as InstanceID
and TenantID.

Changed logging level of various messages to conform to standard,
added references to various ID's as needed.

Change-Id: I8f52c4a1a4e38b64fb9962f89b45ac1e90ce3c8e
Partial-Bug: #1324206
",06/06/2014 02:17:04,2
292,Remove options not present in the heat template.,"Remove options not present in the heat template.

The patch adding these was landed before the template changes needed,
and that is still pending.

Change-Id: Ic2c25bbf9a26306aa44c80403c67d024af358887
",03/31/2014 07:16:49,5
293,blueprint saml-id Added new draft for SAML API doc,"blueprint saml-id
Added new draft for SAML API doc

Change-Id: If9745a37307641177a8739c64804a519028ee018
",10/15/2013 23:38:01,265
294,Fixes guest-agent when DB connection string is not provided,"Fixes guest-agent when DB connection string is not provided

Closes bug 1257016

Change-Id: If5cf89a9614f99fa580821ca377e736ce1d2c051
",12/02/2013 19:01:51,0
295,Resolve pep8 issues,"Resolve pep8 issues

Change-Id: I5e51dd384ab3544af63125bd4b035999d00bdd54
",07/06/2013 16:06:39,0
296,Boot from Volume - Reference Drivers,"Boot from Volume - Reference Drivers

During the Vancouver Summit, and most recently the ironic Mitaka
midcycle, the question of booting from a remote volume arose.

The decision from the ironic Mitaka midcycle was for a specification
to be drafted for reference driver changes. As such, this change
proposes that specification, in accordance with the prophecy.

Co-Authored-By: Chris Krelle <nobodycam@gmail.com>
Co-Authored-By: stephane <stephane@alum.mit.edu>

Partial-Bug: #1559691
Change-Id: I2d7607d967b4191b94b261005519ae46637e790d
",2016/3/20 12:47,234
297,"Revert ""Treat ec2 collector data as immutable""","Revert ""Treat ec2 collector data as immutable""

All CI jobs are timing out currently during NetworkDeployment because 99-refresh-completed is not signaling to Heat due to instance-id being detected as null by os-apply-config.

I suspect this patch is causing the issue.

This reverts commit 8717436db99a84588532e792f8c9ea909f3e3628.

Change-Id: Id0d122d7e855cd828a0742dabc5f7089fb6a913c
Closes-Bug: 1623754
",2016/9/14 16:02,1
298,Fixes the midonet test_l3 unit test failures,"Fixes the midonet test_l3 unit test failures

Failures for midonet unit tests seems to be caused due
to nested rollback.
Referred http://bit.ly/2as8XAu for this fix.

Change-Id: Ic6b37bf3f799055c93e9eeb9b7f51758ceecbeb5
Closes-Bug: #1605894
",2016/7/25 17:18,2
299,Switch devstack to use qcow cirros img,"Switch devstack to use qcow cirros img

This commit switches devstack to use the published qcow2 cirros image
instead of the AMI version. Using AMI was mostly a historical artifact
dating pretty far back, but in the real world no one really uses AMI
images with openstack clouds. This change reflects that and also
enables tempest ro remove its deprecated config options for using AMI
as a fallback on misconfiguration (which was just there to support
devstack's defaults)

Change-Id: Id65ebae73b28da7185cb349b714b659af51ef77f
",2016/7/6 18:04,28
300,Add support for metrics,"Add support for metrics

This patch adds metrics to ironic-lib, so that it can be used by both
Ironic and IPA. It implements a generic MetricLogger including timers,
counters, and gauges with their respective decorators and context
managers. Two default MetricLogger are included: NoopMetricLogger and
StatsdMetricLogger.

Change-Id: I8a62414e6c03acb6f3457f1b8f81c03a9d3a8576
Co-Authored-By: Josh Gachnang <josh@pcsforeducation.com>
Co-Authored-By: Jim Rollenhagen <jim@jimrollenhagen.com>
Co-Authored-By: Alex Weeks <alex.weeks@gmail.com>
Partial-Bug: #1526219
",2016/4/5 9:12,574
301,Schema Form Modal Service,"Schema Form Modal Service

A simple service that loads a schema form based modal and binds the callers
'title', 'form', 'schema' and 'model'. This allows client side actions to
simple define their form, and load the form in a modal, without needing to
build a controller for that modal.

Change-Id: If2673099b3a88de837f15a454027bffae3332c2e
",2016/7/20 21:53,28
302,Add swift job tox-func-in-process-encryption,"Add swift job tox-func-in-process-encryption

Adds a non-voting check job for swift to run the
tox func-in-process-encryption env.

Will only run for master and future supported stable branches
(i.e. not run for stable/liberty and stable/mitaka).

Change-Id: Ia81b55513880673be719dc3c1c6abda0cd49e338
Depends-On: I15c4b20f1d2be57ae21c69c614f6a9579145bee9
",2016/7/28 12:50,2
303,WIP: Remove support for 1.x volume RPC API,"WIP: Remove support for 1.x volume RPC API

Change-Id: Iae5b664ff008876a23eb8ea1df52ce8f8347a37b
",2016/3/25 14:25,154
304,Temprorary disable test for cinder notification dirver,"Temprorary disable test for cinder notification dirver

https://review.openstack.org/#/c/344876/ misses changes for
roles/cinder. This patch adds it.

Change-Id: Ie0be7fbea9f3373985db1494922186673bf4386d
Closes-bug: #1568796
",2016/7/22 7:37,23
305,Use the Release Bot account on the signing node,"Use the Release Bot account on the signing node

The signing node will be used, among other things, for signing and
pushing Git tags as a part of our new release automation. To this
end, a unique Gerrit account ""OpenStack Release Bot"" is used with an
E-mail address matching that of the OpenPGP signing key in the GnuPG
secring.

Change-Id: Ibf203b71226a672f707e87f22cbf4990b2ebb003
Depends-On: Id07bd1e9f08f2d7c7ea6653867d7440a8ade6ee6
",2016/7/15 13:50,2
306,Fixes iLO driver CI for IRONIC_RAMDISK_TYPE,"Fixes iLO driver CI for IRONIC_RAMDISK_TYPE

This fix avoids the devstack to stop proceeding if
the IRONIC_RAMDISK_TYPE is not coreos or tinyipa.
The change ID I641a5afe8318ec0848395b2b70e056c448f3dd00
forces teh stack to stop if IRONIC_RAMDISK_TYPE is other
than coreos and tinyipa. There is no tar ball which can be
fetched if the IRONIC_RAMDISK_TYPE is dib.

Closes-Bug: 1567013
Change-Id: I74906e83f7e780d119302b47cf542f22a535c966
",2016/4/6 18:41,90
307,Update cells blacklist regex for test_server_basic_ops,"Update cells blacklist regex for test_server_basic_ops

Tempest change 9bee3b92f1559cb604c8bd74dcca57805a85a97a
renamed a test in our blacklist so update the filter to
handle the old and new name.

The Tempest team is hesitant to revert the change so we
should handle it ourselves and eventually move to using
test uuids for our blacklist, but there might need to
be work in devstack-gate for that first.

Conflicts:
        devstack/tempest-dsvm-cells-rc

NOTE(mriedem): The conflict is due to the regex using
wildcards still in liberty, that was changed in mitaka.

Change-Id: Ibab3958044c21568d7fbbe0a298bb40bbbc20df3
Closes-Bug: #1562323
(cherry picked from commit e86b7fbb99de0c4cff6a9569f748bae1bde693a6)
(cherry picked from commit 3e9819dab8249ec9993b0b9874e80a78f2ed1754)
",2016/4/1 2:26,2
308,Add a minimal py34 test environment,"Add a minimal py34 test environment

The first step to port Trove to Python 3 is to have a working
""tox -e py34"" test to avoid regressions.

This change creates such minimum test environment just by running 3
very simple unit tests which have no dependency. With the change, it
becomes possible to make the py34 gate voting to avoid regressions.

Partially implements: blueprint trove-python3
Change-Id: Ie08b45db885639541804c3bcc486e4e451833347
",2016/2/11 14:32,11
309,Add packages needed to build lxml,"Add packages needed to build lxml

This commit adds the ubuntu packages needed to build lxml which is now
being pulled it because of the addition of rss support to
openstack-health's api server.

Change-Id: Id59c044413f47b59a471fe9a915caf4cca64d253
",2016/4/20 21:33,7
310,Set version to 1.0.1,"Set version to 1.0.1

pbr on gate jobs requires ""1.0.1"" for versioning of Magnum-UI.

Change-Id: I1cee72b5df605f8e39a5d063b8956214d26cd013
",2016/4/7 5:08,0
311,Move nova/opts.py to nova/conf/,"Move nova/opts.py to nova/conf/

As part of the centralization of the configuration options, the opts.py
script that was in the root of nova should be moved to the nova/conf/
directory.

Blueprint centralize-config-options

Change-Id: I953251ebafc652279b3f858a2822a6a2cf9b235e
",2015/12/9 18:45,7
312,Set keystone auth context for fuel client,"Set keystone auth context for fuel client

This context is required for the proper initialization of the
fuel client. Set password to the value parsed from CLI argument
--admin-password in for 'fuel-restore' command.

Set the context in the upgrade handler class since different
archivers can potentially have different auth contexts (i.e.
before and after restore of Keystone DB the passwords for
'admin' user may be different).

Change-Id: If3a41a332f2422053c8cacfb7b0834616649bc32
Closes-bug: 1560179
Co-Authored-By: Sergey Abramov <sabramov@mirantis.com>
(cherry picked from commit 9f0c9c3afcf1db65b0bbeb5c2b6526e10671a08c)
",2016/3/22 21:18,1
313,Add extraroute api tests,"Add extraroute api tests

Change-Id: I6f2c2ebdce227705f073a43ff04c8bddc4ca5fd4
",2016/1/14 10:35,23
314,Add oslo i18n to requirements.txt,"Add oslo i18n to requirements.txt

Previous patches converted networking-cisco over to the internal
_i18n.py model, however we forgot to include oslo.i18n in our
requirements.txt as it was being installed by other packages we are
dependent on and therefore didn't break any tests.

Change-Id: I1c646e1f82812eb1bdba65a72582126c25d67a8f
Closes-Bug: #1536769
",2016/2/12 10:56,10
315,Switch overcloud-f21puppet-nonha to be instack based,"Switch overcloud-f21puppet-nonha to be instack based

This job is now identical to overcloud-f21-nonha, one of them can be
removed.

Change-Id: I857a6f6472629f0d6a8b392db7cafb47e76195ba
",2015/9/8 22:02,0
316,Wait for info messages to disappear in i9n tests,"Wait for info messages to disappear in i9n tests

Make this happen by fixing corresponding selector.

Change-Id: I4dfbcbf8c186188faff982f000e80bced150d541
Closes-Bug: #1520650
",2015/11/27 16:50,39
317,Minimal translation setup for murano-dashboard,"Minimal translation setup for murano-dashboard

Murano-dashboard is a dashboard for horizon, therefore shares the same
message structure as horizon does, i.e. django and djangojs .pot files.
Therefore this commit alters jenkins scripts, that update
translations, to include murano-dashboard where required.
However murano-dashboard (unlike horizon) does not use a shell file to
run it's tests, instead relying on tox.

This change does not actually run the jobs, we need to have a repo
for testing that the new consolidated setup works, so getting this in
helps with some manual testing.

Targets blueprint: murano-i18n

Change-Id: I7e8a620c12bcf47a908a4011976d1b148ee3e0dd
",2016/1/20 18:59,22
318,Create V9 version of federation driver interface,"Create V9 version of federation driver interface

In preparation for api changes for filtering, a V9 version of
the federation driver interface is created.

This patch also stops tring to load any of the contrib sql
models in our test runs - since these were a duplicative load
of the same models, since all contrib sql backends have moved
to the core tree. Not loading the contrib models is a
requirement for being able to test the V8 federation interface,
since otherwise two different models get loaded.

Change-Id: I179c5b86e42b8ac67b630b6871f1819c6f62c96b
Partial-Bug: #1525317
",2015/12/29 20:12,131
319,Use job-template for manila,"Use job-template for manila

Create a new template gate-manila-tempest-dsvm-{description} and use
that for existing manila tests.

Change-Id: I3b1c14bd8cabe1892ce4ac7c66d9d32f5ffb93d0
",2015/12/7 19:45,18
320,Use interpolate strings instead nude variables for prevent,"Use interpolate strings instead nude variables for prevent

transformation binary operator to unary.

Change-Id: I414864017f1b41f0b9daa67b0c451c13f28a022b
Closes-bug: #1517412
",2015/11/18 11:17,1
321,Puppetfile: bump qpid to 1.0.3,"Puppetfile: bump qpid to 1.0.3

1.0.3 has been released and contains last fixes that we need to run our
Puppet modules with Qpid.

Change-Id: Ifa4026fb9407cd7f43685c89ac69e60588783915
(cherry picked from commit cc5f6dc39ce5c6eea1d40c69d8654d7ef72c4726)
",2015/10/31 16:32,8
322,"Rename ""insecure"" to ""tls_disabled""","Rename ""insecure"" to ""tls_disabled""

When talking about TLS ""insecure"" is used for describing a situation
where certificate validation is disabled. However in Magnum it has been
used to describe disabling TLS entirely. This change modifies this
column and attribute name to avoid any confusion.

Closes-Bug: #1500953
Change-Id: Idb3316900fe2b7fb3acd38f57226902ca10e091a
",2015/9/29 16:35,74
323,Deduplicate client unit tests,"Deduplicate client unit tests

Create a base class to dedup all existing unit tests for compute.
Base class can be moved if the common functionality can be used
for other clients.

Change-Id: Idf63babfccb27cd2a66b0dfd533dcb7c74ec0e32
",2015/9/3 14:05,8
324,Install all puppet modules from source,"Install all puppet modules from source

Rather than install any puppet modules from the puppet forge and rely on
puppet module install to deal with dependencies we install everything
from source by hand without implicit dependency resolution. This means
that all new modules must also have all of their transitive dependencies
explicitly listed here.

Note that this completely matches what we have on the existing puppet
master except for the puppetlabs-postgresql. On the master we have 3.4.2
installed but this installs 4.0.0 which is necessary for test slave
image builds.

Change-Id: I80ca7a69ad8021fbe1572068d81598e5023d4dcc
",2014/12/11 22:02,189
325,install-guide: fix PyMySQL package name for RDO,"install-guide: fix PyMySQL package name for RDO

Change-Id: Ia5f6bc5206a91b4a8aa9196e10bd5077b0c385fa
Implements: blueprint installguide-liberty
",2015/9/22 15:50,13
326,Add check-tripleo-jobs to new repos,"Add check-tripleo-jobs to new repos

We should be running the check-tripleo-jobs on the following repos:
- instack
- instack-undercloud
- python-tripleoclient

Change-Id: Iac6e6c62135d1dc8d91dbdc82b27dd7d3267e1b3
",2015/9/8 18:56,11
327,"Block sqlalchemy-migrate 0.9.8, cap at 0.10.0","Block sqlalchemy-migrate 0.9.8, cap at 0.10.0

The 0.9.8 release had a newer minimum pbr dependency from liberty which
doesn't work with capped pbr in stable/kilo. So we need to block 0.9.8
from kilo and cap at 0.10.0 which is what liberty will use. This leaves
us wiggle room for 0.9.x updates in kilo for bug fixes.

Unfortunately we'll have to sync this to the server projects in
stable/kilo to unwedge the gate.

Closes-Bug: #1490740

Change-Id: I08d6566e5e7d3167784b39d014b47a228feb31c6
",2015/8/31 21:06,7
328,Revert use of docs env in docs job,"Revert use of docs env in docs job

The docs jobs _intentionally_ run only ""python setup.py build_sphinx""
because that is the standard way python projects build docs, and that
is what the OpenStack Project Testing Interface[1] specifies.

[1] http://governance.openstack.org/reference/project-testing-interface.html

Revert ""Fix search for docs tox job in run-docs.sh""

This reverts commit 3f8b45a8c0cc87b9f6d79c10e1b73c00adb7ce4e.

Revert ""run-docs.sh: execute docs job if present""

This reverts commit 0ced503c2792b2f50559f66abd92d81e1571b77e.

Change-Id: Ie4420db4d34576f1627a680b883602cdff1fac71
",2015/8/10 15:48,2
